temperature,year,statistics,country,iso3
11.7,2019,AprAverage,Monaco,MCO
13.6,2019,MayAverage,Monaco,MCO
20.7,2019,JunAverage,Monaco,MCO
23.7,2019,JulAverage,Monaco,MCO
23.1,2019,AugAverage,Monaco,MCO
20.0,2019,SepAverage,Monaco,MCO
16.7,2019,OctAverage,Monaco,MCO
10.7,2019,NovAverage,Monaco,MCO
9.9,2019,DecAverage,Monaco,MCO
8.1,2020,JanAverage,Monaco,MCO
10.0,2020,FebAverage,Monaco,MCO
9.6,2020,MarAverage,Monaco,MCO
13.2,2020,AprAverage,Monaco,MCO
16.8,2020,MayAverage,Monaco,MCO
18.9,2020,JunAverage,Monaco,MCO
22.8,2020,JulAverage,Monaco,MCO
23.3,2020,AugAverage,Monaco,MCO
19.8,2020,SepAverage,Monaco,MCO
13.9,2020,OctAverage,Monaco,MCO
11.5,2020,NovAverage,Monaco,MCO
8.0,2020,DecAverage,Monaco,MCO
-20.5,1991,JanAverage,Mongolia,MNG
-15.7,1991,FebAverage,Mongolia,MNG
-9.4,1991,MarAverage,Mongolia,MNG
0.1,1991,AprAverage,Mongolia,MNG
9.8,1991,MayAverage,Mongolia,MNG
15.4,1991,JunAverage,Mongolia,MNG
17.9,1991,JulAverage,Mongolia,MNG
17.5,1991,AugAverage,Mongolia,MNG
9.4,1991,SepAverage,Mongolia,MNG
2.1,1991,OctAverage,Mongolia,MNG
-9.2,1991,NovAverage,Mongolia,MNG
-19.0,1991,DecAverage,Mongolia,MNG
-18.2,1992,JanAverage,Mongolia,MNG
-15.1,1992,FebAverage,Mongolia,MNG
-8.6,1992,MarAverage,Mongolia,MNG
3.1,1992,AprAverage,Mongolia,MNG
11.4,1992,MayAverage,Mongolia,MNG
15.1,1992,JunAverage,Mongolia,MNG
17.5,1992,JulAverage,Mongolia,MNG
15.2,1992,AugAverage,Mongolia,MNG
8.0,1992,SepAverage,Mongolia,MNG
-0.2,1992,OctAverage,Mongolia,MNG
-10.5,1992,NovAverage,Mongolia,MNG
-17.2,1992,DecAverage,Mongolia,MNG
-21.4,1993,JanAverage,Mongolia,MNG
-13.7,1993,FebAverage,Mongolia,MNG
-5.9,1993,MarAverage,Mongolia,MNG
0.8,1993,AprAverage,Mongolia,MNG
9.1,1993,MayAverage,Mongolia,MNG
14.6,1993,JunAverage,Mongolia,MNG
16.4,1993,JulAverage,Mongolia,MNG
14.6,1993,AugAverage,Mongolia,MNG
9.9,1993,SepAverage,Mongolia,MNG
1.2,1993,OctAverage,Mongolia,MNG
-12.7,1993,NovAverage,Mongolia,MNG
-17.2,1993,DecAverage,Mongolia,MNG
-18.4,1994,JanAverage,Mongolia,MNG
-15.5,1994,FebAverage,Mongolia,MNG
-8.3,1994,MarAverage,Mongolia,MNG
3.9,1994,AprAverage,Mongolia,MNG
10.7,1994,MayAverage,Mongolia,MNG
16.2,1994,JunAverage,Mongolia,MNG
17.7,1994,JulAverage,Mongolia,MNG
15.6,1994,AugAverage,Mongolia,MNG
8.9,1994,SepAverage,Mongolia,MNG
0.2,1994,OctAverage,Mongolia,MNG
-5.7,1994,NovAverage,Mongolia,MNG
-18.2,1994,DecAverage,Mongolia,MNG
-19.0,1995,JanAverage,Mongolia,MNG
-14.1,1995,FebAverage,Mongolia,MNG
-5.1,1995,MarAverage,Mongolia,MNG
1.5,1995,AprAverage,Mongolia,MNG
7.5,1995,MayAverage,Mongolia,MNG
15.0,1995,JunAverage,Mongolia,MNG
17.8,1995,JulAverage,Mongolia,MNG
16.5,1995,AugAverage,Mongolia,MNG
10.1,1995,SepAverage,Mongolia,MNG
2.4,1995,OctAverage,Mongolia,MNG
-6.4,1995,NovAverage,Mongolia,MNG
-16.3,1995,DecAverage,Mongolia,MNG
-20.8,1996,JanAverage,Mongolia,MNG
-17.3,1996,FebAverage,Mongolia,MNG
-8.8,1996,MarAverage,Mongolia,MNG
2.0,1996,AprAverage,Mongolia,MNG
10.8,1996,MayAverage,Mongolia,MNG
14.2,1996,JunAverage,Mongolia,MNG
18.5,1996,JulAverage,Mongolia,MNG
15.9,1996,AugAverage,Mongolia,MNG
9.8,1996,SepAverage,Mongolia,MNG
0.8,1996,OctAverage,Mongolia,MNG
-13.2,1996,NovAverage,Mongolia,MNG
-14.4,1996,DecAverage,Mongolia,MNG
-19.2,1997,JanAverage,Mongolia,MNG
-14.9,1997,FebAverage,Mongolia,MNG
-3.6,1997,MarAverage,Mongolia,MNG
4.9,1997,AprAverage,Mongolia,MNG
11.4,1997,MayAverage,Mongolia,MNG
16.2,1997,JunAverage,Mongolia,MNG
18.0,1997,JulAverage,Mongolia,MNG
16.5,1997,AugAverage,Mongolia,MNG
8.8,1997,SepAverage,Mongolia,MNG
0.1,1997,OctAverage,Mongolia,MNG
-12.5,1997,NovAverage,Mongolia,MNG
-15.7,1997,DecAverage,Mongolia,MNG
-21.1,1998,JanAverage,Mongolia,MNG
-11.7,1998,FebAverage,Mongolia,MNG
-6.2,1998,MarAverage,Mongolia,MNG
5.3,1998,AprAverage,Mongolia,MNG
10.4,1998,MayAverage,Mongolia,MNG
14.9,1998,JunAverage,Mongolia,MNG
18.4,1998,JulAverage,Mongolia,MNG
16.5,1998,AugAverage,Mongolia,MNG
11.8,1998,SepAverage,Mongolia,MNG
3.1,1998,OctAverage,Mongolia,MNG
-7.7,1998,NovAverage,Mongolia,MNG
-15.4,1998,DecAverage,Mongolia,MNG
-18.2,1999,JanAverage,Mongolia,MNG
-12.8,1999,FebAverage,Mongolia,MNG
-11.7,1999,MarAverage,Mongolia,MNG
3.8,1999,AprAverage,Mongolia,MNG
11.5,1999,MayAverage,Mongolia,MNG
16.1,1999,JunAverage,Mongolia,MNG
19.4,1999,JulAverage,Mongolia,MNG
16.9,1999,AugAverage,Mongolia,MNG
9.4,1999,SepAverage,Mongolia,MNG
1.8,1999,OctAverage,Mongolia,MNG
-8.3,1999,NovAverage,Mongolia,MNG
-15.2,1999,DecAverage,Mongolia,MNG
-23.8,2000,JanAverage,Mongolia,MNG
-17.4,2000,FebAverage,Mongolia,MNG
-6.4,2000,MarAverage,Mongolia,MNG
3.6,2000,AprAverage,Mongolia,MNG
12.2,2000,MayAverage,Mongolia,MNG
17.8,2000,JunAverage,Mongolia,MNG
20.0,2000,JulAverage,Mongolia,MNG
16.5,2000,AugAverage,Mongolia,MNG
11.5,2000,SepAverage,Mongolia,MNG
-1.5,2000,OctAverage,Mongolia,MNG
-14.1,2000,NovAverage,Mongolia,MNG
-16.6,2000,DecAverage,Mongolia,MNG
-22.5,2001,JanAverage,Mongolia,MNG
-16.8,2001,FebAverage,Mongolia,MNG
-6.8,2001,MarAverage,Mongolia,MNG
3.1,2001,AprAverage,Mongolia,MNG
10.5,2001,MayAverage,Mongolia,MNG
17.8,2001,JunAverage,Mongolia,MNG
19.4,2001,JulAverage,Mongolia,MNG
18.0,2001,AugAverage,Mongolia,MNG
11.5,2001,SepAverage,Mongolia,MNG
2.8,2001,OctAverage,Mongolia,MNG
-7.9,2001,NovAverage,Mongolia,MNG
-20.7,2001,DecAverage,Mongolia,MNG
-16.2,2002,JanAverage,Mongolia,MNG
-12.7,2002,FebAverage,Mongolia,MNG
-5.9,2002,MarAverage,Mongolia,MNG
2.0,2002,AprAverage,Mongolia,MNG
11.2,2002,MayAverage,Mongolia,MNG
17.5,2002,JunAverage,Mongolia,MNG
20.3,2002,JulAverage,Mongolia,MNG
18.6,2002,AugAverage,Mongolia,MNG
10.8,2002,SepAverage,Mongolia,MNG
-0.7,2002,OctAverage,Mongolia,MNG
-10.9,2002,NovAverage,Mongolia,MNG
-20.2,2002,DecAverage,Mongolia,MNG
-19.3,2003,JanAverage,Mongolia,MNG
-15.5,2003,FebAverage,Mongolia,MNG
-8.7,2003,MarAverage,Mongolia,MNG
2.6,2003,AprAverage,Mongolia,MNG
9.8,2003,MayAverage,Mongolia,MNG
16.6,2003,JunAverage,Mongolia,MNG
17.6,2003,JulAverage,Mongolia,MNG
14.8,2003,AugAverage,Mongolia,MNG
10.8,2003,SepAverage,Mongolia,MNG
2.0,2003,OctAverage,Mongolia,MNG
-11.5,2003,NovAverage,Mongolia,MNG
-17.8,2003,DecAverage,Mongolia,MNG
-19.1,2004,JanAverage,Mongolia,MNG
-12.7,2004,FebAverage,Mongolia,MNG
-8.2,2004,MarAverage,Mongolia,MNG
5.6,2004,AprAverage,Mongolia,MNG
10.9,2004,MayAverage,Mongolia,MNG
17.2,2004,JunAverage,Mongolia,MNG
18.9,2004,JulAverage,Mongolia,MNG
16.1,2004,AugAverage,Mongolia,MNG
8.8,2004,SepAverage,Mongolia,MNG
2.0,2004,OctAverage,Mongolia,MNG
-8.8,2004,NovAverage,Mongolia,MNG
-16.9,2004,DecAverage,Mongolia,MNG
-23.0,2005,JanAverage,Mongolia,MNG
-24.1,2005,FebAverage,Mongolia,MNG
-8.0,2005,MarAverage,Mongolia,MNG
3.8,2005,AprAverage,Mongolia,MNG
9.5,2005,MayAverage,Mongolia,MNG
16.4,2005,JunAverage,Mongolia,MNG
19.7,2005,JulAverage,Mongolia,MNG
17.6,2005,AugAverage,Mongolia,MNG
10.6,2005,SepAverage,Mongolia,MNG
2.7,2005,OctAverage,Mongolia,MNG
-7.9,2005,NovAverage,Mongolia,MNG
-20.0,2005,DecAverage,Mongolia,MNG
-19.5,2006,JanAverage,Mongolia,MNG
-15.5,2006,FebAverage,Mongolia,MNG
-6.3,2006,MarAverage,Mongolia,MNG
1.3,2006,AprAverage,Mongolia,MNG
8.9,2006,MayAverage,Mongolia,MNG
15.6,2006,JunAverage,Mongolia,MNG
18.0,2006,JulAverage,Mongolia,MNG
17.3,2006,AugAverage,Mongolia,MNG
11.1,2006,SepAverage,Mongolia,MNG
3.3,2006,OctAverage,Mongolia,MNG
-7.1,2006,NovAverage,Mongolia,MNG
-15.8,2006,DecAverage,Mongolia,MNG
-18.0,2007,JanAverage,Mongolia,MNG
-10.3,2007,FebAverage,Mongolia,MNG
-5.3,2007,MarAverage,Mongolia,MNG
4.0,2007,AprAverage,Mongolia,MNG
11.9,2007,MayAverage,Mongolia,MNG
18.0,2007,JunAverage,Mongolia,MNG
20.6,2007,JulAverage,Mongolia,MNG
17.9,2007,AugAverage,Mongolia,MNG
12.2,2007,SepAverage,Mongolia,MNG
0.5,2007,OctAverage,Mongolia,MNG
-7.9,2007,NovAverage,Mongolia,MNG
-16.3,2007,DecAverage,Mongolia,MNG
-23.3,2008,JanAverage,Mongolia,MNG
-17.7,2008,FebAverage,Mongolia,MNG
-3.3,2008,MarAverage,Mongolia,MNG
4.8,2008,AprAverage,Mongolia,MNG
9.4,2008,MayAverage,Mongolia,MNG
16.5,2008,JunAverage,Mongolia,MNG
19.4,2008,JulAverage,Mongolia,MNG
17.5,2008,AugAverage,Mongolia,MNG
11.1,2008,SepAverage,Mongolia,MNG
2.6,2008,OctAverage,Mongolia,MNG
-6.6,2008,NovAverage,Mongolia,MNG
-16.4,2008,DecAverage,Mongolia,MNG
-19.5,2009,JanAverage,Mongolia,MNG
-15.4,2009,FebAverage,Mongolia,MNG
-7.0,2009,MarAverage,Mongolia,MNG
6.3,2009,AprAverage,Mongolia,MNG
11.9,2009,MayAverage,Mongolia,MNG
15.4,2009,JunAverage,Mongolia,MNG
18.7,2009,JulAverage,Mongolia,MNG
16.6,2009,AugAverage,Mongolia,MNG
10.2,2009,SepAverage,Mongolia,MNG
2.0,2009,OctAverage,Mongolia,MNG
-12.6,2009,NovAverage,Mongolia,MNG
-19.7,2009,DecAverage,Mongolia,MNG
-24.6,2010,JanAverage,Mongolia,MNG
-20.3,2010,FebAverage,Mongolia,MNG
-11.3,2010,MarAverage,Mongolia,MNG
-1.4,2010,AprAverage,Mongolia,MNG
10.4,2010,MayAverage,Mongolia,MNG
18.0,2010,JunAverage,Mongolia,MNG
20.2,2010,JulAverage,Mongolia,MNG
15.8,2010,AugAverage,Mongolia,MNG
9.4,2010,SepAverage,Mongolia,MNG
2.1,2010,OctAverage,Mongolia,MNG
-7.3,2010,NovAverage,Mongolia,MNG
-17.6,2010,DecAverage,Mongolia,MNG
-25.7,2011,JanAverage,Mongolia,MNG
-14.6,2011,FebAverage,Mongolia,MNG
-9.6,2011,MarAverage,Mongolia,MNG
4.8,2011,AprAverage,Mongolia,MNG
8.9,2011,MayAverage,Mongolia,MNG
17.2,2011,JunAverage,Mongolia,MNG
18.1,2011,JulAverage,Mongolia,MNG
18.0,2011,AugAverage,Mongolia,MNG
8.5,2011,SepAverage,Mongolia,MNG
3.4,2011,OctAverage,Mongolia,MNG
-10.2,2011,NovAverage,Mongolia,MNG
-19.9,2011,DecAverage,Mongolia,MNG
-24.2,2012,JanAverage,Mongolia,MNG
-20.0,2012,FebAverage,Mongolia,MNG
-9.1,2012,MarAverage,Mongolia,MNG
3.8,2012,AprAverage,Mongolia,MNG
11.0,2012,MayAverage,Mongolia,MNG
16.4,2012,JunAverage,Mongolia,MNG
18.5,2012,JulAverage,Mongolia,MNG
16.4,2012,AugAverage,Mongolia,MNG
10.8,2012,SepAverage,Mongolia,MNG
0.1,2012,OctAverage,Mongolia,MNG
-11.5,2012,NovAverage,Mongolia,MNG
-21.3,2012,DecAverage,Mongolia,MNG
-20.5,2013,JanAverage,Mongolia,MNG
-18.7,2013,FebAverage,Mongolia,MNG
-4.4,2013,MarAverage,Mongolia,MNG
2.8,2013,AprAverage,Mongolia,MNG
11.5,2013,MayAverage,Mongolia,MNG
15.5,2013,JunAverage,Mongolia,MNG
17.9,2013,JulAverage,Mongolia,MNG
16.6,2013,AugAverage,Mongolia,MNG
10.1,2013,SepAverage,Mongolia,MNG
2.1,2013,OctAverage,Mongolia,MNG
-7.2,2013,NovAverage,Mongolia,MNG
-15.3,2013,DecAverage,Mongolia,MNG
-16.8,2014,JanAverage,Mongolia,MNG
-18.2,2014,FebAverage,Mongolia,MNG
-5.5,2014,MarAverage,Mongolia,MNG
6.1,2014,AprAverage,Mongolia,MNG
9.2,2014,MayAverage,Mongolia,MNG
15.4,2014,JunAverage,Mongolia,MNG
18.7,2014,JulAverage,Mongolia,MNG
16.7,2014,AugAverage,Mongolia,MNG
10.0,2014,SepAverage,Mongolia,MNG
3.5,2014,OctAverage,Mongolia,MNG
-8.1,2014,NovAverage,Mongolia,MNG
-17.1,2014,DecAverage,Mongolia,MNG
-15.8,2015,JanAverage,Mongolia,MNG
-13.6,2015,FebAverage,Mongolia,MNG
-6.4,2015,MarAverage,Mongolia,MNG
4.5,2015,AprAverage,Mongolia,MNG
9.8,2015,MayAverage,Mongolia,MNG
15.7,2015,JunAverage,Mongolia,MNG
19.7,2015,JulAverage,Mongolia,MNG
18.0,2015,AugAverage,Mongolia,MNG
10.2,2015,SepAverage,Mongolia,MNG
3.1,2015,OctAverage,Mongolia,MNG
-10.6,2015,NovAverage,Mongolia,MNG
-15.9,2015,DecAverage,Mongolia,MNG
-23.4,2016,JanAverage,Mongolia,MNG
-16.5,2016,FebAverage,Mongolia,MNG
-4.9,2016,MarAverage,Mongolia,MNG
4.5,2016,AprAverage,Mongolia,MNG
9.3,2016,MayAverage,Mongolia,MNG
15.7,2016,JunAverage,Mongolia,MNG
20.3,2016,JulAverage,Mongolia,MNG
17.9,2016,AugAverage,Mongolia,MNG
11.8,2016,SepAverage,Mongolia,MNG
-0.8,2016,OctAverage,Mongolia,MNG
-11.1,2016,NovAverage,Mongolia,MNG
-15.2,2016,DecAverage,Mongolia,MNG
-19.4,2017,JanAverage,Mongolia,MNG
-14.3,2017,FebAverage,Mongolia,MNG
-6.0,2017,MarAverage,Mongolia,MNG
5.6,2017,AprAverage,Mongolia,MNG
12.6,2017,MayAverage,Mongolia,MNG
18.5,2017,JunAverage,Mongolia,MNG
20.7,2017,JulAverage,Mongolia,MNG
16.5,2017,AugAverage,Mongolia,MNG
10.8,2017,SepAverage,Mongolia,MNG
1.1,2017,OctAverage,Mongolia,MNG
-9.6,2017,NovAverage,Mongolia,MNG
-15.3,2017,DecAverage,Mongolia,MNG
-22.6,2018,JanAverage,Mongolia,MNG
-16.5,2018,FebAverage,Mongolia,MNG
-2.2,2018,MarAverage,Mongolia,MNG
5.0,2018,AprAverage,Mongolia,MNG
12.3,2018,MayAverage,Mongolia,MNG
18.1,2018,JunAverage,Mongolia,MNG
18.2,2018,JulAverage,Mongolia,MNG
17.5,2018,AugAverage,Mongolia,MNG
9.2,2018,SepAverage,Mongolia,MNG
2.7,2018,OctAverage,Mongolia,MNG
-9.1,2018,NovAverage,Mongolia,MNG
-19.8,2018,DecAverage,Mongolia,MNG
-18.7,2019,JanAverage,Mongolia,MNG
-18.7,2019,FebAverage,Mongolia,MNG
-4.8,2019,MarAverage,Mongolia,MNG
5.1,2019,AprAverage,Mongolia,MNG
9.3,2019,MayAverage,Mongolia,MNG
16.9,2019,JunAverage,Mongolia,MNG
18.9,2019,JulAverage,Mongolia,MNG
17.0,2019,AugAverage,Mongolia,MNG
12.9,2019,SepAverage,Mongolia,MNG
2.0,2019,OctAverage,Mongolia,MNG
-9.1,2019,NovAverage,Mongolia,MNG
-16.6,2019,DecAverage,Mongolia,MNG
-18.7,2020,JanAverage,Mongolia,MNG
-13.5,2020,FebAverage,Mongolia,MNG
-5.5,2020,MarAverage,Mongolia,MNG
6.0,2020,AprAverage,Mongolia,MNG
11.7,2020,MayAverage,Mongolia,MNG
16.5,2020,JunAverage,Mongolia,MNG
19.0,2020,JulAverage,Mongolia,MNG
16.2,2020,AugAverage,Mongolia,MNG
10.9,2020,SepAverage,Mongolia,MNG
0.4,2020,OctAverage,Mongolia,MNG
-8.0,2020,NovAverage,Mongolia,MNG
-20.8,2020,DecAverage,Mongolia,MNG
9.0,1991,JanAverage,Morocco,MAR
9.5,1991,FebAverage,Morocco,MAR
12.5,1991,MarAverage,Morocco,MAR
14.7,1991,AprAverage,Morocco,MAR
18.1,1991,MayAverage,Morocco,MAR
23.3,1991,JunAverage,Morocco,MAR
26.6,1991,JulAverage,Morocco,MAR
27.2,1991,AugAverage,Morocco,MAR
23.4,1991,SepAverage,Morocco,MAR
16.6,1991,OctAverage,Morocco,MAR
13.2,1991,NovAverage,Morocco,MAR
10.5,1991,DecAverage,Morocco,MAR
9.0,1992,JanAverage,Morocco,MAR
11.2,1992,FebAverage,Morocco,MAR
12.9,1992,MarAverage,Morocco,MAR
15.9,1992,AprAverage,Morocco,MAR
19.8,1992,MayAverage,Morocco,MAR
20.6,1992,JunAverage,Morocco,MAR
26.2,1992,JulAverage,Morocco,MAR
26.6,1992,AugAverage,Morocco,MAR
22.8,1992,SepAverage,Morocco,MAR
16.8,1992,OctAverage,Morocco,MAR
13.2,1992,NovAverage,Morocco,MAR
10.8,1992,DecAverage,Morocco,MAR
8.8,1993,JanAverage,Morocco,MAR
10.4,1993,FebAverage,Morocco,MAR
13.4,1993,MarAverage,Morocco,MAR
15.3,1993,AprAverage,Morocco,MAR
18.2,1993,MayAverage,Morocco,MAR
23.1,1993,JunAverage,Morocco,MAR
26.6,1993,JulAverage,Morocco,MAR
26.1,1993,AugAverage,Morocco,MAR
21.0,1993,SepAverage,Morocco,MAR
16.5,1993,OctAverage,Morocco,MAR
12.9,1993,NovAverage,Morocco,MAR
10.2,1993,DecAverage,Morocco,MAR
9.0,1994,JanAverage,Morocco,MAR
10.7,1994,FebAverage,Morocco,MAR
13.6,1994,MarAverage,Morocco,MAR
15.4,1994,AprAverage,Morocco,MAR
19.7,1994,MayAverage,Morocco,MAR
24.0,1994,JunAverage,Morocco,MAR
27.6,1994,JulAverage,Morocco,MAR
26.7,1994,AugAverage,Morocco,MAR
21.7,1994,SepAverage,Morocco,MAR
18.3,1994,OctAverage,Morocco,MAR
15.0,1994,NovAverage,Morocco,MAR
11.1,1994,DecAverage,Morocco,MAR
9.9,1995,JanAverage,Morocco,MAR
12.3,1995,FebAverage,Morocco,MAR
13.9,1995,MarAverage,Morocco,MAR
15.8,1995,AprAverage,Morocco,MAR
21.3,1995,MayAverage,Morocco,MAR
22.8,1995,JunAverage,Morocco,MAR
27.0,1995,JulAverage,Morocco,MAR
26.7,1995,AugAverage,Morocco,MAR
21.8,1995,SepAverage,Morocco,MAR
19.9,1995,OctAverage,Morocco,MAR
16.0,1995,NovAverage,Morocco,MAR
12.4,1995,DecAverage,Morocco,MAR
11.5,1996,JanAverage,Morocco,MAR
10.4,1996,FebAverage,Morocco,MAR
12.9,1996,MarAverage,Morocco,MAR
16.2,1996,AprAverage,Morocco,MAR
19.2,1996,MayAverage,Morocco,MAR
23.9,1996,JunAverage,Morocco,MAR
26.6,1996,JulAverage,Morocco,MAR
25.2,1996,AugAverage,Morocco,MAR
21.6,1996,SepAverage,Morocco,MAR
18.2,1996,OctAverage,Morocco,MAR
14.2,1996,NovAverage,Morocco,MAR
11.3,1996,DecAverage,Morocco,MAR
10.8,1997,JanAverage,Morocco,MAR
12.9,1997,FebAverage,Morocco,MAR
15.0,1997,MarAverage,Morocco,MAR
17.0,1997,AprAverage,Morocco,MAR
19.6,1997,MayAverage,Morocco,MAR
22.9,1997,JunAverage,Morocco,MAR
25.2,1997,JulAverage,Morocco,MAR
25.4,1997,AugAverage,Morocco,MAR
23.4,1997,SepAverage,Morocco,MAR
19.8,1997,OctAverage,Morocco,MAR
15.1,1997,NovAverage,Morocco,MAR
11.4,1997,DecAverage,Morocco,MAR
10.0,1998,JanAverage,Morocco,MAR
12.9,1998,FebAverage,Morocco,MAR
15.2,1998,MarAverage,Morocco,MAR
16.0,1998,AprAverage,Morocco,MAR
18.2,1998,MayAverage,Morocco,MAR
23.9,1998,JunAverage,Morocco,MAR
26.8,1998,JulAverage,Morocco,MAR
27.1,1998,AugAverage,Morocco,MAR
23.2,1998,SepAverage,Morocco,MAR
18.1,1998,OctAverage,Morocco,MAR
14.5,1998,NovAverage,Morocco,MAR
9.7,1998,DecAverage,Morocco,MAR
9.6,1999,JanAverage,Morocco,MAR
9.6,1999,FebAverage,Morocco,MAR
13.1,1999,MarAverage,Morocco,MAR
16.9,1999,AprAverage,Morocco,MAR
20.6,1999,MayAverage,Morocco,MAR
23.9,1999,JunAverage,Morocco,MAR
26.8,1999,JulAverage,Morocco,MAR
26.7,1999,AugAverage,Morocco,MAR
22.7,1999,SepAverage,Morocco,MAR
18.9,1999,OctAverage,Morocco,MAR
13.1,1999,NovAverage,Morocco,MAR
10.1,1999,DecAverage,Morocco,MAR
8.6,2000,JanAverage,Morocco,MAR
12.6,2000,FebAverage,Morocco,MAR
15.0,2000,MarAverage,Morocco,MAR
15.2,2000,AprAverage,Morocco,MAR
19.6,2000,MayAverage,Morocco,MAR
24.7,2000,JunAverage,Morocco,MAR
26.9,2000,JulAverage,Morocco,MAR
27.0,2000,AugAverage,Morocco,MAR
23.0,2000,SepAverage,Morocco,MAR
17.2,2000,OctAverage,Morocco,MAR
13.6,2000,NovAverage,Morocco,MAR
11.6,2000,DecAverage,Morocco,MAR
10.8,2001,JanAverage,Morocco,MAR
11.9,2001,FebAverage,Morocco,MAR
15.8,2001,MarAverage,Morocco,MAR
17.0,2001,AprAverage,Morocco,MAR
19.4,2001,MayAverage,Morocco,MAR
24.7,2001,JunAverage,Morocco,MAR
26.5,2001,JulAverage,Morocco,MAR
26.7,2001,AugAverage,Morocco,MAR
22.5,2001,SepAverage,Morocco,MAR
20.4,2001,OctAverage,Morocco,MAR
13.9,2001,NovAverage,Morocco,MAR
11.2,2001,DecAverage,Morocco,MAR
10.8,2002,JanAverage,Morocco,MAR
12.6,2002,FebAverage,Morocco,MAR
14.1,2002,MarAverage,Morocco,MAR
16.0,2002,AprAverage,Morocco,MAR
19.4,2002,MayAverage,Morocco,MAR
23.5,2002,JunAverage,Morocco,MAR
26.1,2002,JulAverage,Morocco,MAR
25.0,2002,AugAverage,Morocco,MAR
22.7,2002,SepAverage,Morocco,MAR
19.9,2002,OctAverage,Morocco,MAR
14.6,2002,NovAverage,Morocco,MAR
12.3,2002,DecAverage,Morocco,MAR
9.5,2003,JanAverage,Morocco,MAR
10.7,2003,FebAverage,Morocco,MAR
14.8,2003,MarAverage,Morocco,MAR
16.1,2003,AprAverage,Morocco,MAR
20.8,2003,MayAverage,Morocco,MAR
24.9,2003,JunAverage,Morocco,MAR
27.1,2003,JulAverage,Morocco,MAR
27.5,2003,AugAverage,Morocco,MAR
23.7,2003,SepAverage,Morocco,MAR
18.6,2003,OctAverage,Morocco,MAR
13.9,2003,NovAverage,Morocco,MAR
10.6,2003,DecAverage,Morocco,MAR
10.3,2004,JanAverage,Morocco,MAR
11.9,2004,FebAverage,Morocco,MAR
13.4,2004,MarAverage,Morocco,MAR
15.7,2004,AprAverage,Morocco,MAR
17.7,2004,MayAverage,Morocco,MAR
24.7,2004,JunAverage,Morocco,MAR
27.3,2004,JulAverage,Morocco,MAR
27.3,2004,AugAverage,Morocco,MAR
23.6,2004,SepAverage,Morocco,MAR
19.6,2004,OctAverage,Morocco,MAR
13.4,2004,NovAverage,Morocco,MAR
9.9,2004,DecAverage,Morocco,MAR
8.2,2005,JanAverage,Morocco,MAR
8.9,2005,FebAverage,Morocco,MAR
14.2,2005,MarAverage,Morocco,MAR
16.9,2005,AprAverage,Morocco,MAR
21.4,2005,MayAverage,Morocco,MAR
24.9,2005,JunAverage,Morocco,MAR
27.1,2005,JulAverage,Morocco,MAR
27.1,2005,AugAverage,Morocco,MAR
23.1,2005,SepAverage,Morocco,MAR
19.9,2005,OctAverage,Morocco,MAR
13.7,2005,NovAverage,Morocco,MAR
10.2,2005,DecAverage,Morocco,MAR
8.6,2006,JanAverage,Morocco,MAR
10.3,2006,FebAverage,Morocco,MAR
14.1,2006,MarAverage,Morocco,MAR
17.3,2006,AprAverage,Morocco,MAR
20.8,2006,MayAverage,Morocco,MAR
23.5,2006,JunAverage,Morocco,MAR
27.8,2006,JulAverage,Morocco,MAR
26.9,2006,AugAverage,Morocco,MAR
23.7,2006,SepAverage,Morocco,MAR
20.0,2006,OctAverage,Morocco,MAR
15.6,2006,NovAverage,Morocco,MAR
10.2,2006,DecAverage,Morocco,MAR
9.7,2007,JanAverage,Morocco,MAR
12.5,2007,FebAverage,Morocco,MAR
13.6,2007,MarAverage,Morocco,MAR
15.3,2007,AprAverage,Morocco,MAR
19.6,2007,MayAverage,Morocco,MAR
23.3,2007,JunAverage,Morocco,MAR
27.5,2007,JulAverage,Morocco,MAR
26.4,2007,AugAverage,Morocco,MAR
22.9,2007,SepAverage,Morocco,MAR
19.0,2007,OctAverage,Morocco,MAR
14.4,2007,NovAverage,Morocco,MAR
10.5,2007,DecAverage,Morocco,MAR
10.5,2008,JanAverage,Morocco,MAR
12.8,2008,FebAverage,Morocco,MAR
14.3,2008,MarAverage,Morocco,MAR
17.7,2008,AprAverage,Morocco,MAR
18.9,2008,MayAverage,Morocco,MAR
24.3,2008,JunAverage,Morocco,MAR
27.2,2008,JulAverage,Morocco,MAR
27.0,2008,AugAverage,Morocco,MAR
22.7,2008,SepAverage,Morocco,MAR
17.5,2008,OctAverage,Morocco,MAR
12.0,2008,NovAverage,Morocco,MAR
9.3,2008,DecAverage,Morocco,MAR
9.0,2009,JanAverage,Morocco,MAR
10.9,2009,FebAverage,Morocco,MAR
14.3,2009,MarAverage,Morocco,MAR
15.4,2009,AprAverage,Morocco,MAR
20.3,2009,MayAverage,Morocco,MAR
24.5,2009,JunAverage,Morocco,MAR
28.1,2009,JulAverage,Morocco,MAR
27.5,2009,AugAverage,Morocco,MAR
22.0,2009,SepAverage,Morocco,MAR
20.2,2009,OctAverage,Morocco,MAR
16.0,2009,NovAverage,Morocco,MAR
12.6,2009,DecAverage,Morocco,MAR
10.7,2010,JanAverage,Morocco,MAR
13.1,2010,FebAverage,Morocco,MAR
14.6,2010,MarAverage,Morocco,MAR
